name,location,area,urlinf,imginf
平潟港温泉（ひらがた）,茨城県,関東,https://www.yukoyuko.net/onsen/0825,https://static.yukoyuko.net/images/onsen/onsen_0825_0001.jpg
あずまや温泉（あずまや）,長野県,中部,https://www.yukoyuko.net/onsen/0827,https://static.yukoyuko.net/images/onsen/onsen_0827_0001.jpg
福光 アローザ温泉（ふくみつ　あろーざ）,富山県,中部,https://www.yukoyuko.net/onsen/0838,https://static.yukoyuko.net/images/onsen/onsen_0838_0001.jpg
太良竹崎温泉（たらたけさき）,佐賀県,九州,https://www.yukoyuko.net/onsen/0843,https://static.yukoyuko.net/images/onsen/onsen_0843_0001.jpg
稲垣温泉（いながき）,青森県,東北,https://www.yukoyuko.net/onsen/0846,https://static.yukoyuko.net/images/onsen/onsen_0846_0001.jpg
竹野浜海岸(奥城崎温泉)（たけのはま（おくきのさき））,兵庫県,近畿,https://www.yukoyuko.net/onsen/0849,https://static.yukoyuko.net/images/onsen/onsen_0849_0001.jpg
入広瀬ニュー浅草岳温泉（いりひろせにゅーあさくさだけ）,新潟県,中部,https://www.yukoyuko.net/onsen/0850,https://static.yukoyuko.net/images/onsen/onsen_0850_0001.jpg
湯田川温泉（ゆだがわ）,山形県,東北,https://www.yukoyuko.net/onsen/0854,https://static.yukoyuko.net/images/onsen/onsen_0854_0001.jpg
久美浜シーサイド温泉（くみはましーさいど）,京都府,近畿,https://www.yukoyuko.net/onsen/0858,https://static.yukoyuko.net/images/onsen/onsen_0858_0001.jpg
荒尾温泉（あらお）,熊本県,九州,https://www.yukoyuko.net/onsen/0859,https://static.yukoyuko.net/images/onsen/onsen_0859_0001.jpg
九頭竜温泉（くずりゅう）,福井県,中部,https://www.yukoyuko.net/onsen/0868,https://static.yukoyuko.net/images/onsen/onsen_0868_0001.jpg
鵜の瀬温泉（水上温泉郷）（うのせ（みなかみ））,群馬県,関東,https://www.yukoyuko.net/onsen/0872,https://static.yukoyuko.net/images/common/no-image.jpg
天城船原温泉（あまぎふなばら）,静岡県,中部,https://www.yukoyuko.net/onsen/0877,https://static.yukoyuko.net/images/onsen/onsen_0877_0001.jpg
岩手湯本温泉（いわてゆもと）,岩手県,東北,https://www.yukoyuko.net/onsen/0879,https://static.yukoyuko.net/images/onsen/onsen_0879_0001.jpg
上畑温泉（かみはた）,秋田県,東北,https://www.yukoyuko.net/onsen/0881,https://static.yukoyuko.net/images/onsen/onsen_0881_0001.jpg
鹿部温泉（しかべ）,北海道,北海道,https://www.yukoyuko.net/onsen/0885,https://static.yukoyuko.net/images/onsen/onsen_0885_0001.jpg
錦帯橋温泉（きんたいきょう）,山口県,中国,https://www.yukoyuko.net/onsen/0894,https://static.yukoyuko.net/images/onsen/onsen_0894_0001.jpg
三保はごろも温泉（みほはごろも）,静岡県,中部,https://www.yukoyuko.net/onsen/0910,https://static.yukoyuko.net/images/onsen/onsen_0910_0001.jpg
大磯温泉（おおいそ）,神奈川県,関東,https://www.yukoyuko.net/onsen/0911,https://static.yukoyuko.net/images/onsen/onsen_0911_0001.jpg
丸沼温泉（まるぬま）,群馬県,関東,https://www.yukoyuko.net/onsen/0913,https://static.yukoyuko.net/images/onsen/onsen_0913_0001.jpg
箱根仙石原　俵石温泉（はこねせんごくはら　ひょうせき）,神奈川県,関東,https://www.yukoyuko.net/onsen/0917,https://static.yukoyuko.net/images/onsen/onsen_0917_0001.jpg
馬場の湯温泉（ばばのゆ）,福島県,東北,https://www.yukoyuko.net/onsen/0927,https://static.yukoyuko.net/images/onsen/onsen_0927_0001.jpg
志賀の郷温泉（しかのさと）,石川県,中部,https://www.yukoyuko.net/onsen/0928,https://static.yukoyuko.net/images/onsen/onsen_0928_0001.jpg
一里野温泉（いちりの）,石川県,中部,https://www.yukoyuko.net/onsen/0934,https://static.yukoyuko.net/images/onsen/onsen_0934_0001.jpg
瀬戸大橋温泉（せとおおはし）,香川県,四国,https://www.yukoyuko.net/onsen/0938,https://static.yukoyuko.net/images/onsen/onsen_0938_0001.jpg
伊豆駒の湯温泉（いずこまのゆ）,静岡県,中部,https://www.yukoyuko.net/onsen/0940,https://static.yukoyuko.net/images/onsen/onsen_0940_0001.jpg
まつだい芝峠温泉（まつだいしばとうげ）,新潟県,中部,https://www.yukoyuko.net/onsen/0944,https://static.yukoyuko.net/images/onsen/onsen_0944_0001.jpg
大原温泉（おおはら）,京都府,近畿,https://www.yukoyuko.net/onsen/0947,https://static.yukoyuko.net/images/onsen/onsen_0947_0001.jpg
八幡ひまわり温泉（やはたひまわり）,福岡県,九州,https://www.yukoyuko.net/onsen/0950,https://static.yukoyuko.net/images/onsen/onsen_0950_0001.jpg
天城・持越温泉（あまぎ・もちこし）,静岡県,中部,https://www.yukoyuko.net/onsen/0953,https://static.yukoyuko.net/images/onsen/onsen_0953_0001.jpg
梅木温泉（うめき）,静岡県,中部,https://www.yukoyuko.net/onsen/0954,https://static.yukoyuko.net/images/onsen/onsen_0954_0001.jpg
浮山温泉（うきやま）,静岡県,中部,https://www.yukoyuko.net/onsen/0955,https://static.yukoyuko.net/images/onsen/onsen_0955_0001.jpg
大歩危祖谷阿波温泉（おおぼけいやあわ）,徳島県,四国,https://www.yukoyuko.net/onsen/0970,https://static.yukoyuko.net/images/onsen/onsen_0970_0001.jpg
小金湯温泉（こがねゆ）,北海道,北海道,https://www.yukoyuko.net/onsen/0971,https://static.yukoyuko.net/images/onsen/onsen_0971_0001.jpg
玉川温泉（たまがわ）,秋田県,東北,https://www.yukoyuko.net/onsen/0972,https://static.yukoyuko.net/images/onsen/onsen_0972_0001.jpg
浅間高原温泉（あさまこうげん）,群馬県,関東,https://www.yukoyuko.net/onsen/0982,https://static.yukoyuko.net/images/onsen/onsen_0982_0001.jpg
薬師温泉（やくし）,群馬県,関東,https://www.yukoyuko.net/onsen/0983,https://static.yukoyuko.net/images/onsen/onsen_0983_0001.jpg
ほったらかし温泉（ほったらかし）,山梨県,中部,https://www.yukoyuko.net/onsen/0991,https://static.yukoyuko.net/images/onsen/onsen_0991_0001.jpg
猿投温泉（さなげ）,愛知県,中部,https://www.yukoyuko.net/onsen/1002,https://static.yukoyuko.net/images/onsen/onsen_1002_0001.jpg
鞍馬温泉（くらま）,京都府,近畿,https://www.yukoyuko.net/onsen/1007,https://static.yukoyuko.net/images/onsen/onsen_1007_0001.jpg
橘の郷　上野温泉（たちばなのさと　うえの）,京都府,近畿,https://www.yukoyuko.net/onsen/1009,https://static.yukoyuko.net/images/onsen/onsen_1009_0001.jpg
小天橋温泉きららの湯（しょうてんきょうきららのゆ）,京都府,近畿,https://www.yukoyuko.net/onsen/1010,https://static.yukoyuko.net/images/onsen/onsen_1010_0001.jpg
二塚温泉（につか）,京都府,近畿,https://www.yukoyuko.net/onsen/1011,https://static.yukoyuko.net/images/onsen/onsen_1011_0001.jpg
久美の浜温泉郷（くみのはま）,京都府,近畿,https://www.yukoyuko.net/onsen/1012,https://static.yukoyuko.net/images/onsen/onsen_1012_0001.jpg
桃山温泉（ももやま）,京都府,近畿,https://www.yukoyuko.net/onsen/1015,https://static.yukoyuko.net/images/onsen/onsen_1015_0001.jpg
武田尾温泉（たけだお）,兵庫県,近畿,https://www.yukoyuko.net/onsen/1022,https://static.yukoyuko.net/images/onsen/onsen_1022_0001.jpg
浜坂温泉郷（はまさか）,兵庫県,近畿,https://www.yukoyuko.net/onsen/1023,https://static.yukoyuko.net/images/onsen/onsen_1023_0001.jpg
脇田温泉（わきた）,福岡県,九州,https://www.yukoyuko.net/onsen/1032,https://static.yukoyuko.net/images/onsen/onsen_1032_0001.jpg
南小国温泉郷（みなみおぐに）,熊本県,九州,https://www.yukoyuko.net/onsen/1036,https://static.yukoyuko.net/images/onsen/onsen_1036_0001.jpg
塚野鉱泉（つかのこうせん）,大分県,九州,https://www.yukoyuko.net/onsen/1037,https://static.yukoyuko.net/images/onsen/onsen_1037_0001.jpg
赤川温泉（あかがわ）,大分県,九州,https://www.yukoyuko.net/onsen/1038,https://static.yukoyuko.net/images/onsen/onsen_1038_0001.jpg
鰻温泉（うなぎ）,鹿児島県,九州,https://www.yukoyuko.net/onsen/1039,https://static.yukoyuko.net/images/onsen/onsen_1039_0001.jpg
川内高城温泉（せんだいたき）,鹿児島県,九州,https://www.yukoyuko.net/onsen/1040,https://static.yukoyuko.net/images/onsen/onsen_1040_0001.jpg
仁伏温泉（にぶし）,北海道,北海道,https://www.yukoyuko.net/onsen/1047,https://static.yukoyuko.net/images/onsen/onsen_1047_0001.jpg
大沢温泉（おおさわ）,静岡県,中部,https://www.yukoyuko.net/onsen/1065,https://static.yukoyuko.net/images/onsen/onsen_1065_0001.jpg
たまゆら温泉（たまゆら）,宮崎県,九州,https://www.yukoyuko.net/onsen/1071,https://static.yukoyuko.net/images/onsen/onsen_1071_0001.jpg
養老牛温泉（ようろううし）,北海道,北海道,https://www.yukoyuko.net/onsen/1073,https://static.yukoyuko.net/images/onsen/onsen_1073_0001.jpg
安比高原温泉郷（あっぴこうげん）,岩手県,東北,https://www.yukoyuko.net/onsen/1078,https://static.yukoyuko.net/images/onsen/onsen_1078_0001.jpg
妙高温泉（みょうこう）,新潟県,中部,https://www.yukoyuko.net/onsen/1098,https://static.yukoyuko.net/images/onsen/onsen_1098_0001.jpg
奈良田の里温泉（ならたのさと）,山梨県,中部,https://www.yukoyuko.net/onsen/1101,https://static.yukoyuko.net/images/onsen/onsen_1101_0001.jpg
白峰温泉（しらみね）,石川県,中部,https://www.yukoyuko.net/onsen/1103,https://static.yukoyuko.net/images/onsen/onsen_1103_0001.jpg
七釜温泉（しちかま）,兵庫県,近畿,https://www.yukoyuko.net/onsen/1107,https://static.yukoyuko.net/images/onsen/onsen_1107_0001.jpg
田の原温泉（たのはら）,熊本県,九州,https://www.yukoyuko.net/onsen/1110,https://static.yukoyuko.net/images/onsen/onsen_1110_0001.jpg
満願寺温泉（まんがんじ）,熊本県,九州,https://www.yukoyuko.net/onsen/1111,https://static.yukoyuko.net/images/onsen/onsen_1111_0001.jpg
一の俣温泉（いちのまた）,山口県,中国,https://www.yukoyuko.net/onsen/1123,https://static.yukoyuko.net/images/onsen/onsen_1123_0001.jpg
奥武雄温泉（おくたけお）,佐賀県,九州,https://www.yukoyuko.net/onsen/1125,https://static.yukoyuko.net/images/onsen/onsen_1125_0001.jpg
明石温泉（あかし）,兵庫県,近畿,https://www.yukoyuko.net/onsen/1126,https://static.yukoyuko.net/images/onsen/onsen_1126_0001.jpg
天橋立・宮津温泉ピント湯（あまのはしだて・みやづぴんとゆ）,京都府,近畿,https://www.yukoyuko.net/onsen/1128,https://static.yukoyuko.net/images/onsen/onsen_1128_0001.jpg
吉尾温泉（よしお）,熊本県,九州,https://www.yukoyuko.net/onsen/1133,https://static.yukoyuko.net/images/onsen/onsen_1133_0001.jpg
谷津温泉（やつ）,静岡県,中部,https://www.yukoyuko.net/onsen/1136,https://static.yukoyuko.net/images/onsen/onsen_1136_0001.jpg
秩父・四季彩乃湯温泉（ちちぶ・しきさいのゆ）,埼玉県,関東,https://www.yukoyuko.net/onsen/1142,https://static.yukoyuko.net/images/onsen/onsen_1142_0001.jpg
温井温泉（ぬくい）,広島県,中国,https://www.yukoyuko.net/onsen/1144,https://static.yukoyuko.net/images/onsen/onsen_1144_0001.jpg
寒水沢温泉（かんすいざわ）,青森県,東北,https://www.yukoyuko.net/onsen/1145,https://static.yukoyuko.net/images/onsen/onsen_1145_0001.jpg
三津浜・湯の花温泉（みとはま・ゆのはな）,静岡県,中部,https://www.yukoyuko.net/onsen/1150,https://static.yukoyuko.net/images/onsen/onsen_1150_0001.jpg
青羽根温泉（あおはね）,静岡県,中部,https://www.yukoyuko.net/onsen/1151,https://static.yukoyuko.net/images/onsen/onsen_1151_0001.jpg
八幡温泉（やはた）,福岡県,九州,https://www.yukoyuko.net/onsen/1165,https://static.yukoyuko.net/images/onsen/onsen_1165_0001.jpg
湯迫温泉（ゆば）,岡山県,中国,https://www.yukoyuko.net/onsen/1176,https://static.yukoyuko.net/images/onsen/onsen_1176_0001.jpg
奥伊根温泉（おくいね）,京都府,近畿,https://www.yukoyuko.net/onsen/1179,https://static.yukoyuko.net/images/onsen/onsen_1179_0001.jpg
大堀温泉（おおほり）,山形県,東北,https://www.yukoyuko.net/onsen/1185,https://static.yukoyuko.net/images/onsen/onsen_1185_0001.jpg
大沢山温泉（おおさわやま）,新潟県,中部,https://www.yukoyuko.net/onsen/1188,https://static.yukoyuko.net/images/onsen/onsen_1188_0001.jpg
榛名湖温泉（はるなこ）,群馬県,関東,https://www.yukoyuko.net/onsen/1193,https://static.yukoyuko.net/images/onsen/onsen_1193_0001.jpg
三崎温泉（みさき）,福島県,東北,https://www.yukoyuko.net/onsen/1197,https://static.yukoyuko.net/images/onsen/onsen_1197_0001.jpg
千里浜やわらぎ温泉（ちりはまやわらぎ）,石川県,中部,https://www.yukoyuko.net/onsen/1201,https://static.yukoyuko.net/images/onsen/onsen_1201_0001.jpg
丹後はなれ湖温泉（たんごはなれこ）,京都府,近畿,https://www.yukoyuko.net/onsen/1214,https://static.yukoyuko.net/images/onsen/onsen_1214_0001.jpg
南阿蘇　栃木温泉（みなみあそ　とちのき）,熊本県,九州,https://www.yukoyuko.net/onsen/1221,https://static.yukoyuko.net/images/onsen/onsen_1221_0001.jpg
南房総岩井温泉（みなみぼうそういわい）,千葉県,関東,https://www.yukoyuko.net/onsen/1226,https://static.yukoyuko.net/images/onsen/onsen_1226_0001.jpg
波賀温泉（はが）,兵庫県,近畿,https://www.yukoyuko.net/onsen/1228,https://static.yukoyuko.net/images/onsen/onsen_1228_0001.jpg
奥矢作峡　笹戸温泉（おくやはぎきょう　ささと）,愛知県,中部,https://www.yukoyuko.net/onsen/1230,https://static.yukoyuko.net/images/onsen/onsen_1230_0001.jpg
みはらし温泉（みはらし）,広島県,中国,https://www.yukoyuko.net/onsen/1236,https://static.yukoyuko.net/images/onsen/onsen_1236_0001.jpg
牛滝温泉（うしたき）,大阪府,近畿,https://www.yukoyuko.net/onsen/1240,https://static.yukoyuko.net/images/onsen/onsen_1240_0001.jpg
天然温泉　まほろばの湯（てんねん　まほろばのゆ）,京都府,近畿,https://www.yukoyuko.net/onsen/1245,https://static.yukoyuko.net/images/onsen/onsen_1245_0001.jpg
尾瀬・土出温泉（おぜ・つちで）,群馬県,関東,https://www.yukoyuko.net/onsen/1246,https://static.yukoyuko.net/images/onsen/onsen_1246_0001.jpg
栗山温泉（くりやま）,栃木県,関東,https://www.yukoyuko.net/onsen/1252,https://static.yukoyuko.net/images/onsen/onsen_1252_0001.jpg
あいのの温泉（あいのの）,秋田県,東北,https://www.yukoyuko.net/onsen/1253,https://static.yukoyuko.net/images/onsen/onsen_1253_0001.jpg
南伊豆・吉佐美温泉（みなみいず・きさみ）,静岡県,中部,https://www.yukoyuko.net/onsen/1265,https://static.yukoyuko.net/images/onsen/onsen_1265_0001.jpg
応徳温泉（おうとく）,群馬県,関東,https://www.yukoyuko.net/onsen/1271,https://static.yukoyuko.net/images/onsen/onsen_1271_0001.jpg
金ヶ崎温泉（かながさき）,秋田県,東北,https://www.yukoyuko.net/onsen/1283,https://static.yukoyuko.net/images/onsen/onsen_1283_0001.jpg
塩ノ沢温泉（しおのさわ）,群馬県,関東,https://www.yukoyuko.net/onsen/1289,https://static.yukoyuko.net/images/onsen/onsen_1289_0001.jpg
上齋原温泉（かみさいばら）,岡山県,中国,https://www.yukoyuko.net/onsen/1292,https://static.yukoyuko.net/images/onsen/onsen_1292_0001.jpg
日置川温泉（ひきがわ）,和歌山県,近畿,https://www.yukoyuko.net/onsen/1300,https://static.yukoyuko.net/images/onsen/onsen_1300_0001.jpg
まにわ温泉（まにわ）,岡山県,中国,https://www.yukoyuko.net/onsen/1302,https://static.yukoyuko.net/images/onsen/onsen_1302_0001.jpg
沼津温泉（ぬまづ）,静岡県,中部,https://www.yukoyuko.net/onsen/1308,https://static.yukoyuko.net/images/onsen/onsen_1308_0001.jpg
丹後松島温泉（たんごまつしま）,京都府,近畿,https://www.yukoyuko.net/onsen/1323,https://static.yukoyuko.net/images/onsen/onsen_1323_0001.jpg
川口温泉（かわぐち）,秋田県,東北,https://www.yukoyuko.net/onsen/1336,https://static.yukoyuko.net/images/onsen/onsen_1336_0001.jpg
山香温泉（やまが）,大分県,九州,https://www.yukoyuko.net/onsen/1337,https://static.yukoyuko.net/images/onsen/onsen_1337_0001.jpg
湯坪温泉（ゆつぼ）,大分県,九州,https://www.yukoyuko.net/onsen/1338,https://static.yukoyuko.net/images/onsen/onsen_1338_0001.jpg
見奈良天然温泉（みならてんねん）,愛媛県,四国,https://www.yukoyuko.net/onsen/1340,https://static.yukoyuko.net/images/onsen/onsen_1340_0001.jpg
猪ノ田温泉（いのだ）,群馬県,関東,https://www.yukoyuko.net/onsen/1345,https://static.yukoyuko.net/images/onsen/onsen_1345_0001.jpg
佐賀大和温泉（さがやまと）,佐賀県,九州,https://www.yukoyuko.net/onsen/1346,https://static.yukoyuko.net/images/onsen/onsen_1346_0001.jpg
周防大島温泉（すおうおおしま）,山口県,中国,https://www.yukoyuko.net/onsen/1440,https://static.yukoyuko.net/images/onsen/onsen_1440_0001.jpg
三川温泉（みかわ）,新潟県,中部,https://www.yukoyuko.net/onsen/1443,https://static.yukoyuko.net/images/onsen/onsen_1443_0001.jpg
阿蘇火の山温泉（あそひのやま）,熊本県,九州,https://www.yukoyuko.net/onsen/1444,https://static.yukoyuko.net/images/onsen/onsen_1444_0001.jpg
井頭温泉（いがしら）,栃木県,関東,https://www.yukoyuko.net/onsen/1448,https://static.yukoyuko.net/images/onsen/onsen_1448_0001.jpg
有村温泉（ありむら）,鹿児島県,九州,https://www.yukoyuko.net/onsen/1449,https://static.yukoyuko.net/images/onsen/onsen_1449_0001.jpg
